jurisdiction,collection_date,number_hospitals_reporting_today,total_hospitals,admissions_all_covid_confirmed,admissions_70_covid_confirmed,admissions_30_49_covid_confirmed,admissions_50_69_covid_confirmed,admissions_50_59_covid_confirmed,admissions_30_39_covid_confirmed,admissions_40_49_covid_confirmed,admissions_18_29_covid_confirmed,admissions_20_29_covid_confirmed,admissions_0_17_covid_confirmed,average_admissions_all_covid_confirmed,average_admissions_18_29_covid_confirmed,average_admissions_40_49_covid_confirmed,average_admissions_60_69_covid_confirmed,average_admissions_30_39_covid_confirmed,average_admissions_30_49_covid_confirmed,average_admissions_50_69_covid_confirmed,average_admissions_20_29_covid_confirmed,average_admissions_0_17_covid_confirmed,average_admissions_70_covid_confirmed,average_admissions_50_59_covid_confirmed,admissions_60_69_covid_confirmed,average_admissions_60_69_covid_confirmed_per_100k,average_admissions_0_17_covid_confirmed_per_100k,average_admissions_50_59_covid_confirmed_per_100k,average_admissions_all_covid_confirmed_per_100k,average_admissions_30_39_covid_confirmed_per_100k,average_admissions_40_49_covid_confirmed_per_100k,average_admissions_70_covid_confirmed_per_100k,average_admissions_50_69_covid_confirmed_per_100k,average_admissions_20_29_covid_confirmed_per_100k,average_admissions_30_49_covid_confirmed_per_100k,average_admissions_18_29_covid_confirmed_per_100k,total_admissions_all_covid_confirmed_past_7days_per_100k,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_patients_hospitalized_covid_confirmed,average_total_patients_hospitalized_covid_confirmed,total_adult_patients_hospitalized_covid_confirmed,total_pediatric_patients_hospitalized_covid_confirmed,inpatient_beds,average_inpatient_beds,inpatient_adult_beds,inpatient_pediatric_beds,inpatient_beds_used,average_inpatient_beds_occupied,inpatient_adult_beds_used,inpatient_pediatric_beds_used,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,staff_icu_adult_patients_covid_confirmed,staff_icu_pediatric_patients_covid_confirmed,icu_beds_used,staff_adult_icu_beds_occupied,staff_pediatric_icu_beds_occupied,staff_icu_patients_covid_confirmed,percent_inpatient_beds_occupied,percent_adult_inpatient_beds_occupied,percent_pediatric_inpatient_beds_occupied,percent_inpatient_beds_covid,percent_adult_inpatient_beds_covid,percent_pediatric_inpatient_beds_covid,percent_staff_icu_beds_occupied,percent_staff_adult_icu_beds_occupied,percent_staff_pediatric_icu_beds_occupied,percent_staff_icu_beds_covid,percent_staff_adult_icu_beds_covid,percent_staff_pediatric_icu_beds_covid,average_percent_inpatient_beds_occupied,absolute_change_average_percent_inpatient_beds_occupied,average_percent_adult_inpatient_beds_occupied,average_percent_pediatric_inpatient_beds_occupied,average_percent_inpatient_beds_covid,average_percent_adult_inpatient_beds_covid,average_percent_pediatric_inpatient_beds_covid,average_percent_staff_icu_beds_occupied,absolute_change_average_percent_staff_icu_beds_occupied,average_percent_staff_adult_icu_beds_occupied,average_percent_staff_pediatric_icu_beds_occupied,average_percent_staff_icu_beds_covid,average_percent_staff_adult_icu_beds_covid,average_percent_staff_pediatric_icu_beds_covid,total_admissions_all_covid_confirmed_past_7days,percent_change_total_admissions_all_covid_confirmed_past_7days,absolute_change_average_percent_inpatient_beds_covid,absolute_change_average_percent_staff_icu_beds_covid,total_admissions_all_influenza_confirmed_past_7days,percent_change_total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k,percent_change_total_admissions_all_influenza_confirmed_past_7days_per_100k,total_patients_hospitalized_influenza_confirmed,percent_inpatient_beds_influenza,average_percent_inpatient_beds_influenza,absolute_change_average_percent_inpatient_beds_influenza,icu_patients_influenza_confirmed,percent_staff_icu_beds_influenza,average_percent_staff_icu_beds_influenza,absolute_change_average_percent_staff_icu_beds_influenza,absolute_change_average_percent_adult_inpatient_beds_occupied,absolute_change_average_percent_pediatric_inpatient_beds_occupied,absolute_change_average_percent_staff_adult_icu_beds_occupied,absolute_change_average_percent_staff_pediatric_icu_beds_occupied,admissions_00_04_covid_confirmed,admissions_05_11_covid_confirmed,admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed,average_admissions_05_11_covid_confirmed,average_admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed_per_100k,average_admissions_05_11_covid_confirmed_per_100k,average_admissions_12_17_covid_confirmed_per_100k,state,peak_flu_season,is_holiday?,day_of_week,day_of_month,month,quarter,year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,season,is_weekend,jurisdiction_target_encoded,proportion_inpatient_beds,proportion_prevalent_inpatient_beds,proportion_inpatient_beds_covid_vs_normal,year_sin,year_cos
CA,03-10-2022,362.0,371.0,274.0,145.0,32.0,68.0,27.0,17.0,15.0,26.0,24.0,3.0,307.4285714,23.85714286,20.71428571,49.57142857,31.28571429,52.0,78.0,22.42857143,7.571428571,145.2857143,28.42857143,41.0,1.189410748,0.085123487,0.571646544,0.778059416,0.545185198,0.412886442,3.679756142,0.853313916,0.390588081,0.483473886,0.352238256,5.44641591,-3.627407076,1919.0,1935.857143,1873.0,43.0,60373.0,60904.42857,54584.0,3643.0,45636.0,46998.28571,41869.0,2447.0,10152.0,6585.0,971.0,249.0,12.0,6685.0,4439.0,700.0,261.0,75.59008166,76.70562802,67.16991491,3.178573203,3.431408471,1.180345869,65.84909377,67.41078208,72.09062822,2.570921986,3.781321185,1.235839341,77.16040486,-0.028636118,78.32304623,68.08270822,3.178431198,3.411152474,1.487959575,67.47990822,-0.344194385,69.79022418,72.76307298,2.464511207,3.592631847,1.32056145,2152,-3.627407076,-0.251772553,-0.159529094,68.0,65.85365854,0.172098644,65.85365854,41.0,0.067911152,0.066850474,0.019320075,2.0,0.019700552,0.05750909,0.00527614,-0.226763434,1.566566684,-0.78286456,-1.123924285,0.0,3.0,0.0,4.0,2.428571429,1.142857143,0.167805225,0.069741604,0.037734459,California,0,0,0,3,10,4,2022,-0.999250011,0.038722281,-0.866025404,0.5,0.571268215,0.820763441,0.0,1.0,3,0,514.4160052883487,0.0045384526195484,0.0317857320325311,0.0420501358537624,0.5877852522926107,-0.8090169943748474
CA,04-10-2022,362.0,371.0,308.0,139.0,54.0,85.0,39.0,31.0,23.0,18.0,17.0,10.0,305.5714286,23.42857143,21.28571429,48.14285714,30.14285714,51.42857143,77.71428571,22.14285714,7.428571429,144.8571429,29.57142857,46.0,1.155133781,0.083517383,0.59462731,0.773359243,0.525269757,0.424276413,3.668901404,0.850188224,0.385612437,0.478160986,0.345910622,5.413514699,-4.423592493,1899.0,1917.142857,1846.0,50.0,61057.0,60921.71429,55172.0,3742.0,47301.0,47032.42857,43473.0,2484.0,10199.0,6634.0,993.0,230.0,12.0,6945.0,4669.0,711.0,242.0,77.47023273,78.79540347,66.38161411,3.110208494,3.345900094,1.336183859,68.09491127,70.37986132,71.60120846,2.372781645,3.466988242,1.208459215,77.19445957,0.06215886,78.36410948,67.91935673,3.146837547,3.377768384,1.469727079,67.59631512,-0.122972773,69.95039024,72.46625089,2.449219042,3.575704945,1.2795537,2139,-4.423592493,-0.247413951,-0.13155449,66.0,29.41176471,0.167036919,29.41176471,44.0,0.072063809,0.066830031,0.015312317,3.0,0.029414648,0.050464802,-0.007395761,-0.129991703,1.43281032,-0.437118814,-1.2176259,3.0,3.0,4.0,3.571428571,2.142857143,1.714285714,0.149826094,0.061536709,0.056601688,California,0,0,1,4,10,4,2022,-0.998435421,0.05591699,-0.866025404,0.5,0.724792787,0.688966919,0.781831482,0.623489802,3,0,514.4160052883487,0.005044466645921,0.031102084937026,0.0401471427721113,0.5877852522926107,-0.8090169943748474
CA,05-10-2022,362.0,371.0,300.0,144.0,46.0,72.0,37.0,25.0,21.0,27.0,24.0,10.0,301.8571429,22.14285714,21.85714286,47.0,28.42857143,50.28571429,77.42857143,20.71428571,7.285714286,144.0,30.42857143,35.0,1.127712208,0.08191128,0.611862884,0.763958897,0.495396596,0.435666384,3.647191928,0.847062532,0.360734215,0.467535187,0.326927722,5.347712276,-4.432383537,1897.0,1901.857143,1839.0,55.0,61607.0,61005.85714,55688.0,3716.0,48358.0,47098.28571,44415.0,2597.0,10279.0,6676.0,986.0,248.0,10.0,7093.0,4770.0,733.0,258.0,78.49432694,79.75685965,69.88697524,3.079195546,3.302327252,1.480086114,69.004767,71.44997004,74.34077079,2.509971787,3.714799281,1.014198783,77.19414781,-0.020626231,78.35317997,67.91053239,3.117540229,3.346498666,1.419115465,67.71330645,0.070057417,70.03740482,72.64625276,2.459149484,3.596186475,1.253523417,2113,-4.432383537,-0.252872881,-0.062217927,64.0,18.51851852,0.161975194,18.51851852,53.0,0.086029185,0.069286751,0.014229755,6.0,0.058371437,0.04900254,-0.013050222,-0.176880183,1.001462132,-0.24999648,-0.510633577,8.0,1.0,1.0,4.0,1.714285714,1.571428571,0.167805225,0.049229368,0.051884881,California,0,0,2,5,10,4,2022,-0.997324973,0.07309513,-0.866025404,0.5,0.848644257,0.52896401,0.974927912,-0.222520934,3,0,514.4160052883487,0.0048695765091629,0.0307919554596068,0.039228255926746,0.5877852522926107,-0.8090169943748474
CA,06-10-2022,362.0,371.0,283.0,145.0,48.0,68.0,26.0,34.0,14.0,16.0,15.0,6.0,296.2857143,21.28571429,20.14285714,42.57142857,28.71428571,48.85714286,72.71428571,19.85714286,6.714285714,146.1428571,30.14285714,42.0,1.021453611,0.075486866,0.606117692,0.749858377,0.500375456,0.401496471,3.701465618,0.795488614,0.345807282,0.454252937,0.314272456,5.249008642,-5.21023766,1846.0,1886.285714,1790.0,52.0,61681.0,61056.0,55752.0,3793.0,48242.0,47112.28571,44312.0,2631.0,10261.0,6670.0,989.0,234.0,13.0,7047.0,4732.0,743.0,247.0,78.21209124,79.48055675,69.36461904,2.992817886,3.210647152,1.37094648,68.67751681,70.94452774,75.12639029,2.40717279,3.508245877,1.31445905,77.15302964,-0.041049818,78.29270461,68.36200352,3.089703749,3.316098349,1.409195804,67.76889544,0.267527425,70.0962469,72.75661184,2.44854016,3.580806747,1.256696635,2074,-5.21023766,-0.235900304,-0.041560473,63.0,-5.970149254,0.159444332,-5.970149254,52.0,0.084304729,0.070615416,0.010432277,8.0,0.077965111,0.050370972,-0.014411853,-0.209264875,1.628480962,0.06185471,-0.040022269,5.0,0.0,1.0,3.857142857,1.428571429,1.428571429,0.161812181,0.041024473,0.047168074,California,0,0,3,6,10,4,2022,-0.995918996,0.09025161,-0.866025404,0.5,0.937752132,0.347305253,0.433883739,-0.900968868,3,0,514.4160052883487,0.0045881227606556,0.0299281788557254,0.0382654118890172,0.5877852522926107,-0.8090169943748474
CA,07-10-2022,362.0,371.0,287.0,130.0,41.0,76.0,22.0,20.0,21.0,31.0,30.0,10.0,289.8571429,22.14285714,19.71428571,44.0,26.28571429,46.0,72.42857143,20.71428571,7.285714286,141.7142857,28.42857143,54.0,1.055730578,0.08191128,0.571646544,0.733588548,0.458055144,0.392953993,3.589299993,0.792362922,0.360734215,0.427688438,0.326927722,5.135119834,-7.393884071,1772.0,1863.142857,1718.0,50.0,61697.0,61099.14286,55783.0,3648.0,48079.0,47131.14286,44029.0,2542.0,10420.0,6694.0,960.0,228.0,11.0,7033.0,4646.0,704.0,239.0,77.92761398,78.92906441,69.68201754,2.87210075,3.079791334,1.370614035,67.49520154,69.40543771,73.33333333,2.293666027,3.406035255,1.145833333,77.12898361,-0.05258903,78.26655501,68.56975163,3.049990477,3.274174927,1.392118618,67.64340402,0.19982892,69.84075945,72.88994517,2.427911145,3.563485542,1.206101397,2029,-7.393884071,-0.23952753,-0.037862994,76.0,13.43283582,0.192345543,13.43283582,58.0,0.094007812,0.075901117,0.013883938,8.0,0.076775432,0.052946226,-0.01322509,-0.240337609,1.955935422,-0.084608114,0.620333789,6.0,1.0,3.0,4.0,1.428571429,1.857142857,0.167805225,0.041024473,0.061318496,California,0,0,4,7,10,4,2022,-0.994217907,0.107381347,-0.866025404,0.5,0.988468324,0.151427778,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0046517658881307,0.0287210075044167,0.0368560078169096,0.5877852522926107,-0.8090169943748474
CA,08-10-2022,362.0,371.0,289.0,125.0,42.0,96.0,41.0,24.0,18.0,18.0,17.0,7.0,290.0,22.71428571,19.71428571,45.42857143,25.28571429,45.0,76.14285714,21.14285714,6.714285714,139.0,30.71428571,55.0,1.090007544,0.075486866,0.617608075,0.733950099,0.440629133,0.392953993,3.52055332,0.832996918,0.368197682,0.418390863,0.335364567,5.137650696,-6.018518519,1707.0,1845.714286,1650.0,52.0,61066.0,61117.42857,55273.0,3547.0,46099.0,47040.42857,42265.0,2528.0,10347.0,6640.0,959.0,206.0,10.0,6948.0,4533.0,708.0,216.0,75.49045295,76.4659056,71.27149704,2.795336194,2.985182639,1.466027629,67.14989852,68.26807229,73.82690302,2.087561612,3.102409639,1.042752868,76.95746789,-0.218824748,78.08374874,68.86718273,3.020551181,3.243275407,1.371507428,67.53194861,0.08433942,69.49668725,73.00078695,2.395082723,3.527751413,1.162573311,2030,-6.018518519,-0.225597893,-0.0299113,84.0,23.52941176,0.212592443,23.52941176,57.0,0.09334163,0.080327284,0.016712643,8.0,0.077317097,0.055574962,-0.011916894,-0.373876258,1.880129391,-0.38488049,0.499398543,4.0,2.0,1.0,3.857142857,1.428571429,1.428571429,0.161812181,0.041024473,0.047168074,California,0,0,5,8,10,4,2022,-0.992222209,0.124479264,-0.866025404,0.5,0.998716507,-0.050649169,-0.974927912,-0.222520934,3,1,514.4160052883487,0.0047325844168604,0.0279533619362656,0.0370290028045195,0.5877852522926107,-0.8090169943748474
CA,09-10-2022,362.0,371.0,258.0,127.0,40.0,78.0,29.0,24.0,16.0,7.0,7.0,7.0,285.5714286,20.42857143,18.28571429,46.0,25.0,43.28571429,77.57142857,19.14285714,7.571428571,136.4285714,31.57142857,49.0,1.103718331,0.085123487,0.634843649,0.722741994,0.435650273,0.364479066,3.455424892,0.848625378,0.333368171,0.402452164,0.301617189,5.059193961,-7.152810033,1749.0,1827.0,1701.0,47.0,60344.0,61117.85714,54637.0,3527.0,45617.0,47047.42857,41860.0,2442.0,10317.0,6596.0,949.0,212.0,9.0,6937.0,4511.0,693.0,221.0,75.59492244,76.61474825,69.23731216,2.898382606,3.113274887,1.332577261,67.23853833,68.38993329,73.02423604,2.14209557,3.214069133,0.948366702,76.96853171,-0.191498131,78.10688088,68.99913572,2.989516383,3.209790261,1.362397321,67.64427532,0.165306476,69.4640835,73.33478145,2.340595917,3.456266945,1.129987042,1999,-7.152810033,-0.215884677,-0.085732739,85.0,18.05555556,0.215123305,18.05555556,52.0,0.08617261,0.083404418,0.01745291,7.0,0.067849181,0.058199065,-0.007843661,-0.248868665,1.359360593,-0.350551714,0.682549492,3.0,2.0,2.0,4.142857143,1.714285714,1.714285714,0.173798269,0.049229368,0.056601688,California,0,0,6,9,10,4,2022,-0.989932495,0.141540295,-0.866025404,0.5,0.968077119,-0.250652532,-0.781831482,0.623489802,3,1,514.4160052883487,0.0042754872066816,0.0289838260639003,0.0383409693726514,0.5877852522926107,-0.8090169943748474
CA,10-10-2022,362.0,371.0,264.0,138.0,37.0,70.0,26.0,16.0,21.0,17.0,16.0,4.0,284.1428571,19.14285714,19.14285714,46.42857143,24.85714286,44.0,77.85714286,18.0,7.714285714,135.4285714,31.42857143,44.0,1.114001421,0.08672959,0.631971054,0.719126477,0.433160842,0.381564022,3.430097171,0.85175107,0.313465594,0.409093288,0.282634289,5.033885337,-7.574349442,1785.0,1807.857143,1737.0,41.0,60442.0,61127.71429,54667.0,3602.0,45822.0,47074.0,42055.0,2432.0,10166.0,6574.0,975.0,223.0,10.0,6816.0,4478.0,709.0,233.0,75.81152179,76.92940897,67.51804553,2.953244433,3.17741965,1.138256524,67.04701948,68.11682385,72.71794872,2.291953571,3.392150897,1.025641026,77.00016601,-0.160238851,78.13884958,69.04886867,2.957326558,3.173506144,1.356384558,67.81540756,0.33549934,69.56494661,73.42439867,2.300743286,3.400671189,1.099958711,1989,-7.574349442,-0.22110464,-0.163767921,89.0,30.88235294,0.225246755,30.88235294,55.0,0.090996327,0.086702301,0.019851827,4.0,0.039346842,0.061005678,0.003496589,-0.184196646,0.966160447,-0.225277579,0.661325681,3.0,1.0,0.0,4.571428571,1.428571429,1.714285714,0.1917774,0.041024473,0.056601688,California,0,1,0,10,10,4,2022,-0.987349442,0.158559385,-0.866025404,0.5,0.89780454,-0.440394152,0.0,1.0,3,0,514.4160052883487,0.0043678236987525,0.0295324443267926,0.0389550870800426,0.5877852522926107,-0.8090169943748474
CA,11-10-2022,362.0,371.0,291.0,125.0,52.0,81.0,28.0,38.0,14.0,20.0,19.0,11.0,281.7142857,19.42857143,17.85714286,47.42857143,25.85714286,43.71428571,77.28571429,18.28571429,7.857142857,133.4285714,29.85714286,53.0,1.137995298,0.088335694,0.600372501,0.712980097,0.450586853,0.355936588,3.379441727,0.845499686,0.318441238,0.406436838,0.286852711,4.990860676,-7.807386629,1825.0,1797.285714,1778.0,42.0,60958.0,61113.57143,55196.0,3683.0,47663.0,47125.71429,43693.0,2605.0,10177.0,6572.0,959.0,216.0,30.0,6947.0,4621.0,717.0,246.0,78.18990124,79.15972172,70.73038284,2.993864628,3.221247917,1.140374695,68.26176673,70.313451,74.7653806,2.417215289,3.286670724,3.128258603,77.1029758,-0.091483767,78.19089505,69.67012134,2.940706006,3.15569869,1.32841182,67.83924406,0.242928937,69.55545942,73.87642326,2.30709095,3.374911544,1.374215766,1972,-7.807386629,-0.206131541,-0.142128092,101.0,53.03030303,0.255617104,53.03030303,82.0,0.134518849,0.095624449,0.028794418,10.0,0.098260784,0.070840841,0.020376038,-0.173214436,1.750764614,-0.394930821,1.410172366,7.0,2.0,2.0,5.142857143,1.285714286,1.428571429,0.215749575,0.036922026,0.047168074,California,0,0,1,11,10,4,2022,-0.984473817,0.17553149,-0.866025404,0.5,0.790775737,-0.612105983,0.781831482,0.623489802,3,0,514.4160052883487,0.0047737786672791,0.0299386462810459,0.0382896586454366,0.5877852522926107,-0.8090169943748474
CA,12-10-2022,362.0,371.0,322.0,151.0,56.0,92.0,33.0,25.0,31.0,14.0,12.0,9.0,284.8571429,17.57142857,19.28571429,50.85714286,25.85714286,45.14285714,80.14285714,16.57142857,7.714285714,134.4285714,29.28571429,59.0,1.220260018,0.08672959,0.588882118,0.720934236,0.450586853,0.384411515,3.404769449,0.876756606,0.288587372,0.419719088,0.259432967,5.046539649,-5.631803124,1741.0,1775.0,1690.0,45.0,61380.0,61081.14286,55573.0,3728.0,48106.0,47089.71429,44127.0,2693.0,10294.0,6678.0,992.0,218.0,29.0,7192.0,4820.0,762.0,247.0,78.37406321,79.40366725,72.23712446,2.836428804,3.041045112,1.207081545,69.86594133,72.17729859,76.81451613,2.399455994,3.264450434,2.923387097,77.08579527,-0.108352545,78.14043899,70.00585695,2.906025043,3.11837267,1.289411167,67.96226896,0.248962511,69.6593635,74.22981545,2.291302979,3.310575994,1.646956954,1994,-5.631803124,-0.211515186,-0.167846505,104.0,62.5,0.263209691,62.5,71.0,0.115672858,0.099859259,0.030572509,7.0,0.068000777,0.072216461,0.02321392,-0.212740977,2.095324556,-0.378041321,1.583562691,5.0,0.0,4.0,4.714285714,1.142857143,1.857142857,0.197770444,0.032819578,0.061318496,California,1,0,2,12,10,4,2022,-0.98130647,0.192451582,-0.866025404,0.5,0.651372483,-0.758758123,0.974927912,-0.222520934,3,0,514.4160052883487,0.0052460084718149,0.0283642880417073,0.0361909117356836,0.5877852522926107,-0.8090169943748474
CA,13-10-2022,362.0,371.0,268.0,119.0,40.0,79.0,26.0,23.0,17.0,20.0,19.0,10.0,282.7142857,18.14285714,19.71428571,52.42857143,24.28571429,44.0,81.71428571,17.14285714,8.285714286,130.7142857,29.28571429,53.0,1.257964682,0.093154005,0.588882118,0.715510959,0.423203122,0.392953993,3.310695054,0.893947912,0.298538661,0.409093288,0.267869811,5.008576713,-4.580520733,1716.0,1756.428571,1667.0,44.0,61365.0,61036.0,55559.0,3757.0,48065.0,47064.42857,44102.0,2703.0,10245.0,6635.0,1008.0,222.0,11.0,7105.0,4753.0,758.0,234.0,78.32640756,79.37867852,71.94570136,2.796382303,3.000413974,1.171147192,69.35090288,71.63526752,75.1984127,2.284040996,3.345892992,1.091269841,77.10212617,-0.050903467,78.12588496,70.37458299,2.877962817,3.088339359,1.260868412,68.05846697,0.289571534,69.75804061,74.24010436,2.273712723,3.287382725,1.615072781,1979,-4.580520733,-0.211740933,-0.174827437,93.0,47.61904762,0.235370204,47.61904762,66.0,0.107553165,0.103180465,0.032565049,5.0,0.048804295,0.06805063,0.017679658,-0.166819656,2.012579476,-0.338206292,1.483492527,5.0,2.0,3.0,4.714285714,1.428571429,2.142857143,0.197770444,0.041024473,0.070752111,California,0,0,3,13,10,4,2022,-0.977848342,0.209314646,-0.866025404,0.5,0.485301963,-0.874346616,0.433883739,-0.900968868,3,0,514.4160052883487,0.0043673103560661,0.0279638230261549,0.0357016540157021,0.5877852522926107,-0.8090169943748474
CA,14-10-2022,362.0,371.0,299.0,165.0,33.0,76.0,35.0,19.0,14.0,16.0,13.0,9.0,284.4285714,16.0,18.71428571,50.57142857,24.14285714,42.85714286,81.71428571,14.71428571,8.142857143,135.7142857,31.14285714,41.0,1.213404625,0.091547901,0.626225862,0.71984958,0.420713692,0.373021544,3.437333662,0.893947912,0.256245684,0.398467489,0.236231645,5.038947062,-1.872843765,1679.0,1743.142857,1635.0,39.0,61361.0,60988.0,55455.0,3775.0,47815.0,47026.71429,43775.0,2683.0,10218.0,6615.0,996.0,215.0,22.0,7046.0,4716.0,745.0,237.0,77.92408859,78.93787756,71.07284768,2.736265706,2.948336489,1.033112583,68.956743,71.29251701,74.79919679,2.319436289,3.250188964,2.208835341,77.10162254,-0.027361071,78.12714398,70.57327301,2.858557811,3.069560095,1.212653918,68.26725861,0.623854587,70.02762337,74.44951343,2.277394189,3.265118969,1.766930211,1991,-1.872843765,-0.191432667,-0.150516957,85.0,11.84210526,0.215123305,11.84210526,58.0,0.094522579,0.103254003,0.027352885,8.0,0.078293208,0.068267455,0.015321229,-0.139411028,2.00352138,0.186863917,1.559568258,2.0,3.0,4.0,4.142857143,1.714285714,2.285714286,0.173798269,0.049229368,0.075468918,California,0,0,4,14,10,4,2022,-0.974100455,0.226115686,-0.866025404,0.5,0.299363123,-0.954139256,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0048728019426019,0.0273626570623034,0.0351145038140509,0.5877852522926107,-0.8090169943748474
CA,15-10-2022,362.0,371.0,264.0,129.0,48.0,54.0,22.0,27.0,21.0,28.0,24.0,5.0,280.8571429,17.42857143,19.14285714,47.28571429,24.57142857,43.71428571,75.71428571,15.71428571,7.857142857,136.2857143,28.42857143,32.0,1.134567601,0.088335694,0.571646544,0.710810786,0.428181982,0.381564022,3.451806646,0.82830838,0.273660439,0.406436838,0.257323756,4.975675502,-3.15270936,1645.0,1734.285714,1604.0,41.0,60755.0,60943.57143,54945.0,3668.0,46472.0,47080.0,42479.0,2619.0,10178.0,6596.0,991.0,212.0,24.0,7019.0,4636.0,754.0,236.0,76.4908238,77.31185731,71.40130862,2.707596083,2.919282919,1.117775354,68.96246807,70.28502122,76.08476287,2.318726665,3.214069133,2.421796165,77.24453266,0.287064778,78.24799422,70.59181752,2.846023509,3.06014585,1.162903593,68.52619712,0.994248507,70.31575893,74.77206483,2.310417768,3.281070325,1.963936396,1966,-3.15270936,-0.174527672,-0.084664956,84.0,0.0,0.212592443,0.0,66.0,0.108633034,0.105438489,0.025111205,8.0,0.078600904,0.068450856,0.012875894,0.164245486,1.72463479,0.819071677,1.771277887,3.0,0.0,2.0,4.0,1.428571429,2.428571429,0.167805225,0.041024473,0.080185725,California,0,0,5,15,10,4,2022,-0.970063922,0.242849722,-0.866025404,0.5,0.101168322,-0.994869323,-0.974927912,-0.222520934,3,1,514.4160052883487,0.0043453213727265,0.0270759608262694,0.0353976588104153,0.5877852522926107,-0.8090169943748474
CA,16-10-2022,362.0,371.0,239.0,117.0,42.0,55.0,18.0,26.0,16.0,14.0,13.0,11.0,278.1428571,18.42857143,19.14285714,45.57142857,24.85714286,44.0,72.42857143,16.57142857,8.428571429,134.8571429,26.85714286,37.0,1.093435241,0.094760108,0.540047991,0.703941302,0.433160842,0.381564022,3.415624187,0.792362922,0.288587372,0.409093288,0.272088234,4.927589116,-2.60130065,1651.0,1720.285714,1597.0,48.0,60247.0,60929.71429,54440.0,3646.0,45545.0,47069.71429,41675.0,2509.0,10126.0,6545.0,988.0,207.0,14.0,6849.0,4514.0,730.0,221.0,75.59712517,76.55216752,68.81513988,2.740385413,2.933504776,1.316511245,67.63776417,68.96867838,73.88663968,2.182500494,3.162719633,1.417004049,77.24484734,0.276315629,78.23905412,70.5315072,2.823452481,3.034464405,1.160608448,68.58322938,0.938954058,70.3984368,74.89526535,2.3161899,3.273734683,2.030884589,1947,-2.60130065,-0.166063901,-0.024406017,94.0,10.58823529,0.237901067,10.58823529,78.0,0.129467027,0.111623406,0.028218987,5.0,0.049377839,0.065812093,0.007613027,0.132173244,1.532371475,0.934353302,1.560483903,8.0,0.0,3.0,4.714285714,1.142857143,2.571428571,0.197770444,0.032819578,0.084902533,California,0,0,6,16,10,4,2022,-0.965739938,0.259511797,-0.866025404,0.5,-0.101168322,-0.994869323,-0.781831482,0.623489802,3,1,514.4160052883487,0.0039670025063488,0.0274038541338157,0.0362498627671028,0.5877852522926107,-0.8090169943748474
CA,17-10-2022,362.0,371.0,210.0,104.0,22.0,61.0,17.0,12.0,10.0,15.0,14.0,7.0,270.4285714,18.14285714,17.57142857,45.57142857,24.28571429,41.85714286,71.14285714,16.28571429,8.857142857,130.0,25.57142857,44.0,1.093435241,0.099578419,0.51419463,0.684417507,0.423203122,0.350241603,3.292603824,0.778297308,0.283611728,0.389169914,0.267869811,4.790922546,-4.826546003,1614.0,1695.857143,1566.0,43.0,60273.0,60905.57143,54458.0,3651.0,45394.0,47008.57143,41518.0,2526.0,10177.0,6591.0,985.0,205.0,12.0,6823.0,4483.0,737.0,217.0,75.31398802,76.23856917,69.18652424,2.677815937,2.875610562,1.177759518,67.04333301,68.01699287,74.82233503,2.132259015,3.110301927,1.218274112,77.17377109,0.173605072,78.14036272,70.7698613,2.784105554,2.991348821,1.166251733,68.58270274,0.767295177,70.38417523,75.19589197,2.293376392,3.233470544,2.058403601,1893,-4.826546003,-0.173221005,-0.007366894,101.0,13.48314607,0.255617104,13.48314607,74.0,0.122774708,0.116163175,0.029460874,8.0,0.078608627,0.071420919,0.010415241,0.001513139,1.72099263,0.819228623,1.771493304,2.0,1.0,4.0,4.571428571,1.142857143,3.142857143,0.1917774,0.032819578,0.103769762,California,0,0,0,17,10,4,2022,-0.961129784,0.276096973,-0.866025404,0.5,-0.299363123,-0.954139256,0.0,1.0,3,0,514.4160052883487,0.0034841471305559,0.0267781593748444,0.0355553597332927,0.5877852522926107,-0.8090169943748474
